param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_79_pop_4,0.000156,0.000000,0.000000,0.001989
q_ind_80_pop_4,0.000019,0.000000,0.000000,0.000217
q_ind_81_pop_4,0.000018,0.000000,0.000000,0.000217
q_ind_82_pop_4,0.000022,0.000000,0.000000,0.000256
q_ind_83_pop_4,0.000019,0.000000,0.000000,0.000217
q_ind_84_pop_4,0.000050,0.000000,0.000000,0.000596
q_ind_85_pop_4,0.000023,0.000000,0.000000,0.000264
q_ind_86_pop_4,0.000025,0.000000,0.000000,0.000293
q_ind_87_pop_4,0.000026,0.000000,0.000000,0.000297
q_ind_88_pop_4,0.000016,0.000000,0.000000,0.000167
q_ind_0_pop_5,0.000020,0.000000,0.000000,0.000233
q_ind_1_pop_5,0.000139,0.000000,0.000000,0.001661
q_ind_2_pop_5,0.000030,0.000000,0.000000,0.000299
q_ind_3_pop_5,0.000023,0.000000,0.000000,0.000260
q_ind_4_pop_5,0.000029,0.000000,0.000000,0.000327
q_ind_5_pop_5,0.000021,0.000000,0.000000,0.000237
q_ind_6_pop_5,0.000023,0.000000,0.000000,0.000272
q_ind_7_pop_5,0.000022,0.000000,0.000000,0.000231
q_ind_8_pop_5,0.000015,0.000000,0.000000,0.000173
q_ind_9_pop_5,0.000024,0.000000,0.000000,0.000300
q_ind_10_pop_5,0.000033,0.000000,0.000000,0.000435
q_ind_11_pop_5,0.000092,0.000000,0.000000,0.001147
q_ind_12_pop_5,0.000035,0.000000,0.000000,0.000365
q_ind_13_pop_5,0.000078,0.000000,0.000000,0.000982
q_ind_14_pop_5,0.000033,0.000000,0.000000,0.000350
q_ind_15_pop_5,0.000021,0.000000,0.000000,0.000255
q_ind_16_pop_5,0.000019,0.000000,0.000000,0.000233
q_ind_17_pop_5,0.006744,0.007073,0.000000,0.018007
q_ind_18_pop_5,0.000018,0.000000,0.000000,0.000210
q_ind_19_pop_5,0.000022,0.000000,0.000000,0.000273
q_ind_20_pop_5,0.000021,0.000000,0.000000,0.000216
q_ind_21_pop_5,0.000036,0.000000,0.000000,0.000408
q_ind_22_pop_5,0.006156,0.004492,0.000000,0.019910
q_ind_23_pop_5,0.000018,0.000000,0.000000,0.000229
q_ind_24_pop_5,0.000012,0.000000,0.000000,0.000136
q_ind_25_pop_5,0.000017,0.000000,0.000000,0.000195
q_ind_26_pop_5,0.000014,0.000000,0.000000,0.000136
q_ind_27_pop_5,0.000013,0.000000,0.000000,0.000149
q_ind_28_pop_5,0.000016,0.000000,0.000000,0.000184
q_ind_29_pop_5,0.634365,0.634296,0.613185,0.655995
q_ind_30_pop_5,0.689987,0.689946,0.669884,0.710307
q_ind_31_pop_5,0.674453,0.674510,0.651149,0.697521
q_ind_32_pop_5,0.655097,0.655176,0.634440,0.675704
q_ind_33_pop_5,0.737342,0.737439,0.717021,0.757509
q_ind_34_pop_5,0.714780,0.714672,0.693447,0.736122
q_ind_35_pop_5,0.666748,0.666816,0.645985,0.687557
q_ind_36_pop_5,0.715081,0.715040,0.694778,0.735511
q_ind_37_pop_5,0.682789,0.682715,0.662784,0.702906
q_ind_38_pop_5,0.686065,0.686148,0.665582,0.706083
q_ind_39_pop_5,0.646402,0.646358,0.624524,0.668747
q_ind_40_pop_5,0.721231,0.721280,0.698338,0.744278
q_ind_41_pop_5,0.668978,0.668858,0.647703,0.690434
q_ind_42_pop_5,0.692967,0.693091,0.672109,0.713106
q_ind_43_pop_5,0.652701,0.652970,0.631744,0.672950
q_ind_44_pop_5,0.688581,0.688622,0.668237,0.708223
q_ind_45_pop_5,0.630811,0.630795,0.607643,0.653841
q_ind_46_pop_5,0.000022,0.000000,0.000000,0.000262
q_ind_47_pop_5,0.000043,0.000000,0.000000,0.000489
q_ind_48_pop_5,0.000048,0.000000,0.000000,0.000536
q_ind_49_pop_5,0.000047,0.000000,0.000000,0.000602
q_ind_50_pop_5,0.000036,0.000000,0.000000,0.000422
q_ind_51_pop_5,0.028932,0.028844,0.018321,0.039826
q_ind_52_pop_5,0.000110,0.000000,0.000000,0.001226
q_ind_53_pop_5,0.000081,0.000000,0.000000,0.000962
q_ind_54_pop_5,0.049318,0.049255,0.033944,0.064912
q_ind_55_pop_5,0.111031,0.111060,0.095003,0.126942
q_ind_56_pop_5,0.167762,0.167918,0.149426,0.185894
q_ind_57_pop_5,0.154188,0.154177,0.135620,0.172581
q_ind_58_pop_5,0.145213,0.145088,0.126140,0.164503
q_ind_59_pop_5,0.162437,0.162309,0.142612,0.182768
q_ind_60_pop_5,0.047112,0.047065,0.032564,0.062364
q_ind_61_pop_5,0.101183,0.101179,0.084828,0.117260
q_ind_62_pop_5,0.075764,0.075837,0.059577,0.091540
q_ind_63_pop_5,0.013532,0.014060,0.000000,0.027359
q_ind_64_pop_5,0.150921,0.150936,0.132958,0.168830
q_ind_65_pop_5,0.045620,0.045587,0.030971,0.060267
q_ind_66_pop_5,0.119906,0.119886,0.103215,0.136693
q_ind_67_pop_5,0.153787,0.153748,0.136057,0.171011
q_ind_68_pop_5,0.104093,0.104147,0.086666,0.121135
q_ind_69_pop_5,0.000195,0.000000,0.000000,0.002589
q_ind_70_pop_5,0.000067,0.000000,0.000000,0.000704
q_ind_71_pop_5,0.000038,0.000000,0.000000,0.000441
q_ind_72_pop_5,0.000076,0.000000,0.000000,0.000978
q_ind_73_pop_5,0.000153,0.000000,0.000000,0.002082
q_ind_74_pop_5,0.000278,0.000000,0.000000,0.003550
q_ind_75_pop_5,0.000020,0.000000,0.000000,0.000227
q_ind_76_pop_5,0.000029,0.000000,0.000000,0.000365
q_ind_77_pop_5,0.000033,0.000000,0.000000,0.000384
q_ind_78_pop_5,0.000039,0.000000,0.000000,0.000465
q_ind_79_pop_5,0.000022,0.000000,0.000000,0.000228
q_ind_80_pop_5,0.000010,0.000000,0.000000,0.000111
q_ind_81_pop_5,0.000010,0.000000,0.000000,0.000122
q_ind_82_pop_5,0.000010,0.000000,0.000000,0.000110
q_ind_83_pop_5,0.000010,0.000000,0.000000,0.000116
q_ind_84_pop_5,0.000010,0.000000,0.000000,0.000112
q_ind_85_pop_5,0.000012,0.000000,0.000000,0.000136
q_ind_86_pop_5,0.000011,0.000000,0.000000,0.000124
q_ind_87_pop_5,0.000010,0.000000,0.000000,0.000100
q_ind_88_pop_5,0.000013,0.000000,0.000000,0.000159
