"","ID1","ID2","k0","k1","kinship"
"30","PM_MT_12.sorted.bam","PM_MT_15.sorted.bam",0.882806128360037,0.117193871639963,0.0292984679099908
"31","PM_MT_12.sorted.bam","PM_MT_1.sorted.bam",1,0,0
"32","PM_MT_12.sorted.bam","PM_MT_2.sorted.bam",1,0,0
"33","PM_MT_12.sorted.bam","PM_MT_3.sorted.bam",1,0,0
"34","PM_MT_12.sorted.bam","PM_MT_4.sorted.bam",1,0,0
"35","PM_MT_12.sorted.bam","PM_MT_5.sorted.bam",1,0,0
"36","PM_MT_12.sorted.bam","PM_MT_6.sorted.bam",1,0,0
"37","PM_MT_12.sorted.bam","PM_MT_7.sorted.bam",0.997937997080567,0.00206200291943345,0.000515500729858377
"38","PM_MT_12.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"39","PM_MT_12.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"40","PM_MT_13.sorted.bam","PM_MT_14.sorted.bam",0.854548535138696,0.145451464861304,0.036362866215326
"41","PM_MT_13.sorted.bam","PM_MT_15.sorted.bam",0.960357602588214,0.0396423974117863,0.00991059935294654
"42","PM_MT_13.sorted.bam","PM_MT_1.sorted.bam",1,0,0
"43","PM_MT_13.sorted.bam","PM_MT_2.sorted.bam",1,0,0
"44","PM_MT_13.sorted.bam","PM_MT_3.sorted.bam",1,0,0
"45","PM_MT_13.sorted.bam","PM_MT_4.sorted.bam",1,0,0
"46","PM_MT_13.sorted.bam","PM_MT_5.sorted.bam",1,0,0
"47","PM_MT_13.sorted.bam","PM_MT_6.sorted.bam",1,0,0
"48","PM_MT_13.sorted.bam","PM_MT_7.sorted.bam",1,0,0
"49","PM_MT_13.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"50","PM_MT_13.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"51","PM_MT_14.sorted.bam","PM_MT_15.sorted.bam",0.630951603018909,0.369048396981091,0.0922620992452726
"52","PM_MT_14.sorted.bam","PM_MT_1.sorted.bam",0.889456800482819,0.110543199517181,0.0276357998792952
"53","PM_MT_14.sorted.bam","PM_MT_2.sorted.bam",0.841593212410038,0.158406787589962,0.0396016968974905
"54","PM_MT_14.sorted.bam","PM_MT_3.sorted.bam",1,0,0
"55","PM_MT_14.sorted.bam","PM_MT_4.sorted.bam",1,0,0
"56","PM_MT_14.sorted.bam","PM_MT_5.sorted.bam",0.692190397346613,0.307809602653387,0.0769524006633467
"57","PM_MT_14.sorted.bam","PM_MT_6.sorted.bam",1,0,0
"58","PM_MT_14.sorted.bam","PM_MT_7.sorted.bam",0.850050567702776,0.149949432297224,0.0374873580743059
"59","PM_MT_14.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"60","PM_MT_14.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"61","PM_MT_15.sorted.bam","PM_MT_1.sorted.bam",1,0,0
"62","PM_MT_15.sorted.bam","PM_MT_2.sorted.bam",1,0,0
"63","PM_MT_15.sorted.bam","PM_MT_3.sorted.bam",0.832660768103955,0.13612473573936,0.0496384320131828
"64","PM_MT_15.sorted.bam","PM_MT_4.sorted.bam",1,0,0
"65","PM_MT_15.sorted.bam","PM_MT_5.sorted.bam",0.958309001690359,0.0416909983096414,0.0104227495774103
"66","PM_MT_15.sorted.bam","PM_MT_6.sorted.bam",1,0,0
